App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
beam,ReplacementOutputsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\ReplacementOutputsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\ReplacementOutputs.java,sdk\util\construction\ReplacementOutputsTest.java,sdk\util\construction\ReplacementOutputs.java,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0
beam,ReshuffleTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\ReshuffleTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\ReshuffleTranslation.java,sdk\util\construction\ReshuffleTranslationTest.java,sdk\util\construction\ReshuffleTranslation.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,ClasspathScanningResourcesDetectorTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\resources\ClasspathScanningResourcesDetectorTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\resources\ClasspathScanningResourcesDetector.java,sdk\util\construction\resources\ClasspathScanningResourcesDetectorTest.java,sdk\util\construction\resources\ClasspathScanningResourcesDetector.java,8,0,0,0,0,0,6,0,4,0,0,0,0,0,0,7,0,0,0,4,7,0
beam,PipelineResourcesTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\resources\PipelineResourcesTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\resources\PipelineResources.java,sdk\util\construction\resources\PipelineResourcesTest.java,sdk\util\construction\resources\PipelineResources.java,9,5,0,0,0,0,9,0,2,0,0,0,0,0,0,9,0,0,0,4,9,0
beam,SdkComponentsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\SdkComponentsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\SdkComponents.java,sdk\util\construction\SdkComponentsTest.java,sdk\util\construction\SdkComponents.java,13,6,0,0,0,0,11,0,0,0,1,0,0,0,11,43,0,3,0,0,12,0
beam,SingleInputOutputOverrideFactoryTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\SingleInputOutputOverrideFactoryTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\SingleInputOutputOverrideFactory.java,sdk\util\construction\SingleInputOutputOverrideFactoryTest.java,sdk\util\construction\SingleInputOutputOverrideFactory.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0
beam,SplittableParDoTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\SplittableParDoTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\SplittableParDo.java,sdk\util\construction\SplittableParDoTest.java,sdk\util\construction\SplittableParDo.java,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,2,0,0,5,0
beam,TestStreamTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\TestStreamTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\TestStreamTranslation.java,sdk\util\construction\TestStreamTranslationTest.java,sdk\util\construction\TestStreamTranslation.java,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
beam,TimerTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\TimerTest.java,,sdk\util\construction\TimerTest.java,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,2,0,0,4,0
beam,TransformInputsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\TransformInputsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\TransformInputs.java,sdk\util\construction\TransformInputsTest.java,sdk\util\construction\TransformInputs.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,0
beam,TransformUpgraderTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\TransformUpgraderTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\TransformUpgrader.java,sdk\util\construction\TransformUpgraderTest.java,sdk\util\construction\TransformUpgrader.java,6,1,0,0,0,0,5,0,0,0,0,0,0,0,5,8,0,2,0,0,5,0
beam,TriggerTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\TriggerTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\TriggerTranslation.java,sdk\util\construction\TriggerTranslationTest.java,sdk\util\construction\TriggerTranslation.java,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,UnboundedReadFromBoundedSourceTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\UnboundedReadFromBoundedSourceTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\UnboundedReadFromBoundedSource.java,sdk\util\construction\UnboundedReadFromBoundedSourceTest.java,sdk\util\construction\UnboundedReadFromBoundedSource.java,16,4,5,0,0,0,12,0,2,0,0,0,0,0,3,8,0,8,2,2,12,0
beam,UnconsumedReadsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\UnconsumedReadsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\UnconsumedReads.java,sdk\util\construction\UnconsumedReadsTest.java,sdk\util\construction\UnconsumedReads.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0
beam,UnsupportedOverrideFactoryTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\UnsupportedOverrideFactoryTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\UnsupportedOverrideFactory.java,sdk\util\construction\UnsupportedOverrideFactoryTest.java,sdk\util\construction\UnsupportedOverrideFactory.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
beam,ValidateRunnerXlangTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\ValidateRunnerXlangTest.java,,sdk\util\construction\ValidateRunnerXlangTest.java,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,0,9,0,0,11,0
beam,WindowingStrategyTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\WindowingStrategyTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\WindowingStrategyTranslation.java,sdk\util\construction\WindowingStrategyTranslationTest.java,sdk\util\construction\WindowingStrategyTranslation.java,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0
beam,WindowIntoTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\WindowIntoTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\construction\WindowIntoTranslation.java,sdk\util\construction\WindowIntoTranslationTest.java,sdk\util\construction\WindowIntoTranslation.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,WriteFilesTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\construction\WriteFilesTranslationTest.java,,sdk\util\construction\WriteFilesTranslationTest.java,,3,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
beam,ExpiringMemoizingSerializableSupplierTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\ExpiringMemoizingSerializableSupplierTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\ExpiringMemoizingSerializableSupplier.java,sdk\util\ExpiringMemoizingSerializableSupplierTest.java,sdk\util\ExpiringMemoizingSerializableSupplier.java,6,5,1,0,0,0,4,0,0,0,0,0,0,0,2,8,0,1,0,0,6,0
beam,ExposedByteArrayInputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\ExposedByteArrayInputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\ExposedByteArrayInputStream.java,sdk\util\ExposedByteArrayInputStreamTest.java,sdk\util\ExposedByteArrayInputStream.java,4,3,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0
beam,ExposedByteArrayOutputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\ExposedByteArrayOutputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\ExposedByteArrayOutputStream.java,sdk\util\ExposedByteArrayOutputStreamTest.java,sdk\util\ExposedByteArrayOutputStream.java,30,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0
beam,FastNanoClockAndSleeperTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\FastNanoClockAndSleeperTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\FastNanoClockAndSleeper.java,sdk\util\FastNanoClockAndSleeperTest.java,sdk\util\FastNanoClockAndSleeper.java,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,FilePatternMatchingShardedFileTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\FilePatternMatchingShardedFileTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\FilePatternMatchingShardedFile.java,sdk\util\FilePatternMatchingShardedFileTest.java,sdk\util\FilePatternMatchingShardedFile.java,8,0,0,0,0,0,5,2,4,0,0,0,0,0,1,5,0,4,0,4,7,0
beam,FluentBackoffTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\FluentBackoffTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\FluentBackoff.java,sdk\util\FluentBackoffTest.java,sdk\util\FluentBackoff.java,12,4,1,0,0,0,6,0,0,0,0,2,0,0,6,59,3,5,0,0,11,0
beam,HistogramDataTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\HistogramDataTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\HistogramData.java,sdk\util\HistogramDataTest.java,sdk\util\HistogramData.java,25,21,5,0,0,0,0,0,0,0,0,0,0,0,25,171,0,0,0,0,25,0
beam,InstanceBuilderTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\InstanceBuilderTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\InstanceBuilder.java,sdk\util\InstanceBuilderTest.java,sdk\util\InstanceBuilder.java,7,0,0,0,0,0,6,0,0,0,0,0,0,0,6,28,0,4,0,0,6,0
beam,MemoizingPerInstantiationSerializableSupplierTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\MemoizingPerInstantiationSerializableSupplierTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\MemoizingPerInstantiationSerializableSupplier.java,sdk\util\MemoizingPerInstantiationSerializableSupplierTest.java,sdk\util\MemoizingPerInstantiationSerializableSupplier.java,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,21,0,0,0,0,4,0
beam,MoreFuturesTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\MoreFuturesTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\MoreFutures.java,sdk\util\MoreFuturesTest.java,sdk\util\MoreFutures.java,8,0,2,0,0,0,8,0,0,0,0,0,0,0,8,22,0,4,0,0,8,0
beam,MovingFunctionTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\MovingFunctionTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\MovingFunction.java,sdk\util\MovingFunctionTest.java,sdk\util\MovingFunction.java,7,3,3,0,0,0,0,0,0,0,0,0,0,0,6,22,2,0,0,0,6,0
beam,MutationDetectorsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\MutationDetectorsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\MutationDetectors.java,sdk\util\MutationDetectorsTest.java,sdk\util\MutationDetectors.java,11,0,0,0,0,0,11,0,0,0,0,0,0,0,11,22,0,11,0,0,11,0
beam,NameUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\NameUtilsTest.java,,sdk\util\NameUtilsTest.java,,11,6,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,11,0
beam,NumberedShardedFileTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\NumberedShardedFileTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\NumberedShardedFile.java,sdk\util\NumberedShardedFileTest.java,sdk\util\NumberedShardedFile.java,10,0,0,0,0,0,7,2,5,0,0,0,0,0,1,7,0,6,0,5,9,0
beam,ReleaseInfoTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\ReleaseInfoTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\ReleaseInfo.java,sdk\util\ReleaseInfoTest.java,sdk\util\ReleaseInfo.java,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
beam,RowFilterTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\RowFilterTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\RowFilter.java,sdk\util\RowFilterTest.java,sdk\util\RowFilter.java,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,11,0
beam,RowJsonTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\RowJsonTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\RowJson.java,sdk\util\RowJsonTest.java,sdk\util\RowJson.java,6,0,0,0,0,0,33,0,0,0,0,0,0,0,12,36,0,25,2,0,33,0
beam,RowStringInterpolatorTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\RowStringInterpolatorTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\RowStringInterpolator.java,sdk\util\RowStringInterpolatorTest.java,sdk\util\RowStringInterpolator.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,7,0
beam,SecretTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\SecretTest.java,,sdk\util\SecretTest.java,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,0
beam,SerializableUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\SerializableUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\SerializableUtils.java,sdk\util\SerializableUtilsTest.java,sdk\util\SerializableUtils.java,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0
beam,ShardedKeyTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\ShardedKeyTest.java,C:\Users\publi\Downloads\beam\runners\google-cloud-dataflow-java\worker\src\main\java\org\apache\beam\runners\dataflow\worker\streaming\ShardedKey.java,sdk\util\ShardedKeyTest.java,runners\dataflow\worker\streaming\ShardedKey.java,3,1,0,0,0,0,2,0,0,0,1,0,0,0,0,20,0,2,0,0,3,0
beam,StreamUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\StreamUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\StreamUtils.java,sdk\util\StreamUtilsTest.java,sdk\util\StreamUtils.java,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
beam,StringUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\StringUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\StringUtils.java,sdk\util\StringUtilsTest.java,sdk\util\StringUtils.java,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,0
beam,UnboundedScheduledExecutorServiceTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\UnboundedScheduledExecutorServiceTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\UnboundedScheduledExecutorService.java,sdk\util\UnboundedScheduledExecutorServiceTest.java,sdk\util\UnboundedScheduledExecutorService.java,13,10,5,0,0,0,12,0,0,0,0,0,0,3,11,81,7,0,0,0,12,0
beam,UnownedInputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\UnownedInputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\UnownedInputStream.java,sdk\util\UnownedInputStreamTest.java,sdk\util\UnownedInputStream.java,5,1,0,0,0,0,4,3,0,0,0,1,0,0,2,0,0,2,0,0,4,0
beam,UnownedOutputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\UnownedOutputStreamTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\UnownedOutputStream.java,sdk\util\UnownedOutputStreamTest.java,sdk\util\UnownedOutputStream.java,4,2,0,0,0,0,3,2,0,0,0,1,0,0,2,0,0,1,0,0,3,0
beam,UserCodeExceptionTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\UserCodeExceptionTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\UserCodeException.java,sdk\util\UserCodeExceptionTest.java,sdk\util\UserCodeException.java,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,0,0,8,0
beam,VarIntTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\VarIntTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\VarInt.java,sdk\util\VarIntTest.java,sdk\util\VarInt.java,13,3,3,0,0,0,9,0,0,0,0,0,0,0,3,12,1,6,0,0,9,0
beam,WindowedValueTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\WindowedValueTest.java,,sdk\util\WindowedValueTest.java,,10,5,0,0,0,0,2,0,0,0,0,0,0,0,,,0,4,0,0,10,0
beam,YamlUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\YamlUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\schemas\utils\YamlUtils.java,sdk\util\YamlUtilsTest.java,sdk\schemas\utils\YamlUtils.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,13,0
beam,ZipFilesTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\util\ZipFilesTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\util\ZipFiles.java,sdk\util\ZipFilesTest.java,sdk\util\ZipFiles.java,16,6,3,0,0,0,9,1,9,0,0,0,0,0,0,8,0,0,0,9,9,0
beam,EncodableThrowableTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\EncodableThrowableTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\EncodableThrowable.java,sdk\values\EncodableThrowableTest.java,sdk\values\EncodableThrowable.java,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,0
beam,KVTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\KVTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\KV.java,sdk\values\KVTest.java,sdk\values\KV.java,4,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,3,0
beam,PCollectionListTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\PCollectionListTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\PCollectionList.java,sdk\values\PCollectionListTest.java,sdk\values\PCollectionList.java,5,3,0,0,0,0,1,0,0,0,0,1,0,0,4,44,0,1,0,0,5,0
beam,PCollectionRowTupleTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\PCollectionRowTupleTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\PCollectionRowTuple.java,sdk\values\PCollectionRowTupleTest.java,sdk\values\PCollectionRowTuple.java,6,1,1,0,0,0,0,0,0,0,0,0,0,0,5,32,0,2,0,0,5,0
beam,PCollectionTupleTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\PCollectionTupleTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\PCollectionTuple.java,sdk\values\PCollectionTupleTest.java,sdk\values\PCollectionTuple.java,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,32,0,1,0,0,5,0
beam,PCollectionViewsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\PCollectionViewsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\PCollectionViews.java,sdk\values\PCollectionViewsTest.java,sdk\values\PCollectionViews.java,13,1,1,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,11,0
beam,PDoneTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\PDoneTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\PDone.java,sdk\values\PDoneTest.java,sdk\values\PDone.java,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
beam,RowTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\RowTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\Row.java,sdk\values\RowTest.java,sdk\values\Row.java,44,15,0,0,0,0,0,0,0,0,0,0,0,0,43,348,1,2,0,0,44,0
beam,TimestampedValueTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\TimestampedValueTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\TimestampedValue.java,sdk\values\TimestampedValueTest.java,sdk\values\TimestampedValue.java,7,1,0,0,0,0,1,0,0,0,0,0,0,0,4,15,0,4,0,0,7,0
beam,TupleTagTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\TupleTagTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\TupleTag.java,sdk\values\TupleTagTest.java,sdk\values\TupleTag.java,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,2,0
beam,TypeDescriptorsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\TypeDescriptorsTest.java,,sdk\values\TypeDescriptorsTest.java,,11,2,0,0,0,0,7,0,0,0,0,1,0,0,,,0,0,0,0,7,0
beam,TypeDescriptorTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\TypeDescriptorTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\TypeDescriptor.java,sdk\values\TypeDescriptorTest.java,sdk\values\TypeDescriptor.java,12,4,0,0,0,0,11,0,0,0,0,0,0,0,10,43,0,2,0,0,11,0
beam,TypedPValueTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\TypedPValueTest.java,,sdk\values\TypedPValueTest.java,,8,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,4,0,0,6,0
beam,ValueWithRecordIdTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\test\java\org\apache\beam\sdk\values\ValueWithRecordIdTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\values\ValueWithRecordId.java,sdk\values\ValueWithRecordIdTest.java,sdk\values\ValueWithRecordId.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,ExpansionServerTest.java,C:\Users\publi\Downloads\beam\sdks\java\expansion-service\src\test\java\org\apache\beam\sdk\expansion\service\ExpansionServerTest.java,C:\Users\publi\Downloads\beam\sdks\java\expansion-service\src\main\java\org\apache\beam\sdk\expansion\service\ExpansionServer.java,sdk\expansion\service\ExpansionServerTest.java,sdk\expansion\service\ExpansionServer.java,5,2,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0
